epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,2,100,100,1336.262939453125,964.8893432617188,1127.3184814453125,4.461678504943848,35.327911376953125,61
100,6,2,100,100,1273.769287109375,900.7921752929688,1067.28173828125,5.698080062866211,35.327911376953125,61
100,12,2,100,100,1136.9412841796875,760.583740234375,936.5579223632812,8.635987281799316,35.327911376953125,61
100,24,2,100,100,947.02978515625,566.2764282226562,757.5694580078125,13.485183715820312,35.327911376953125,61
200,2,2,200,200,1073.5247802734375,695.7461547851562,876.6989135742188,10.129563331604004,35.327911376953125,61
200,6,2,200,200,843.1744995117188,460.072509765625,661.7486572265625,16.803661346435547,35.327911376953125,61
200,12,2,200,200,703.1546630859375,317.5409851074219,537.5283813476562,23.135915756225586,35.327911376953125,61
200,24,2,197,200,636.2212524414062,250.4872283935547,493.06787109375,31.378652572631836,35.327911376953125,61
400,2,2,400,400,644.8299560546875,258.11053466796875,493.9927062988281,28.65580940246582,35.327911376953125,61
400,6,2,400,400,636.9622802734375,250.73779296875,493.8357849121094,31.395511627197266,35.327911376953125,61
400,12,2,400,400,635.9031372070312,250.416259765625,493.1920471191406,31.49738883972168,35.327911376953125,61
400,24,2,400,400,635.7319946289062,250.3651580810547,493.06982421875,31.50409698486328,35.327911376953125,61
500,2,2,500,500,637.2719116210938,250.8435821533203,493.5196533203125,31.190916061401367,35.327911376953125,61
500,6,2,500,500,636.800537109375,250.7005615234375,493.9150085449219,31.464948654174805,35.327911376953125,61
500,12,2,500,500,635.71435546875,250.36326599121094,493.06927490234375,31.50206756591797,35.327911376953125,61
500,24,2,500,500,635.5101928710938,250.3029022216797,492.92828369140625,31.511198043823242,35.327911376953125,61
1000,2,2,1000,1000,636.6382446289062,250.65826416015625,493.8330383300781,31.472484588623047,35.327911376953125,61
1000,6,2,1000,1000,636.0608520507812,250.4921875,493.4411926269531,31.487876892089844,35.327911376953125,61
1000,12,2,1000,1000,634.7813110351562,250.10108947753906,492.46929931640625,31.531417846679688,35.327911376953125,61
1000,24,2,1000,1000,634.347900390625,249.9747772216797,492.1717224121094,31.548673629760742,35.327911376953125,61
