epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,2,100,100,0.0750076174736023,0.10308835655450821,0.08631081134080887,0.30340859293937683,0.0,2
100,6,2,25,85,0.03481876105070114,0.08945699781179428,0.037877943366765976,0.16524741053581238,0.0,2
100,12,2,99,100,0.04198431223630905,0.08490858227014542,0.04519631341099739,0.19776038825511932,0.0,2
100,24,2,18,78,0.03878254070878029,0.08820504695177078,0.04259932413697243,0.18786613643169403,0.0,2
200,2,2,199,200,0.05593341961503029,0.09251352399587631,0.06384603679180145,0.2517275810241699,0.0,2
200,6,2,25,85,0.03481876105070114,0.08945699781179428,0.037877943366765976,0.16524741053581238,0.0,2
200,12,2,99,159,0.04198431223630905,0.08490858227014542,0.04519631341099739,0.19776038825511932,0.0,2
200,24,2,18,78,0.03878254070878029,0.08820504695177078,0.04259932413697243,0.18786613643169403,0.0,2
400,2,2,391,400,0.03950491547584534,0.08643331378698349,0.04316631332039833,0.18810077011585236,0.0,2
400,6,2,25,85,0.03481876105070114,0.08945699781179428,0.037877943366765976,0.16524741053581238,0.0,2
400,12,2,99,159,0.04198431223630905,0.08490858227014542,0.04519631341099739,0.19776038825511932,0.0,2
400,24,2,18,78,0.03878254070878029,0.08820504695177078,0.04259932413697243,0.18786613643169403,0.0,2
500,2,2,428,488,0.03758839890360832,0.08622875064611435,0.04056914895772934,0.1778181791305542,0.0,2
500,6,2,25,85,0.03481876105070114,0.08945699781179428,0.037877943366765976,0.16524741053581238,0.0,2
500,12,2,99,159,0.04198431223630905,0.08490858227014542,0.04519631341099739,0.19776038825511932,0.0,2
500,24,2,18,78,0.03878254070878029,0.08820504695177078,0.04259932413697243,0.18786613643169403,0.0,2
1000,2,2,428,488,0.03758839890360832,0.08622875064611435,0.04056914895772934,0.1778181791305542,0.0,2
1000,6,2,25,85,0.03481876105070114,0.08945699781179428,0.037877943366765976,0.16524741053581238,0.0,2
1000,12,2,99,159,0.04198431223630905,0.08490858227014542,0.04519631341099739,0.19776038825511932,0.0,2
1000,24,2,18,78,0.03878254070878029,0.08820504695177078,0.04259932413697243,0.18786613643169403,0.0,2
100,2,2,100,100,0.07502245157957077,0.10303293913602829,0.08625981211662292,0.3032469153404236,0.0,3
100,6,2,25,85,0.034812502562999725,0.08949727565050125,0.03791501373052597,0.16690734028816223,0.0,3
100,12,2,99,100,0.04201297461986542,0.08481249958276749,0.045063216239213943,0.19580134749412537,0.0,3
100,24,2,18,78,0.03876573592424393,0.08812422305345535,0.04244585335254669,0.18734829127788544,0.0,3
200,2,2,200,200,0.05580639839172363,0.09243466705083847,0.06367357075214386,0.2512929141521454,0.0,3
200,6,2,25,85,0.034812502562999725,0.08949727565050125,0.03791501373052597,0.16690734028816223,0.0,3
200,12,2,99,159,0.04201297461986542,0.08481249958276749,0.045063216239213943,0.19580134749412537,0.0,3
200,24,2,18,78,0.03876573592424393,0.08812422305345535,0.04244585335254669,0.18734829127788544,0.0,3
