epochs,hidden,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true
100,2,100,100,1540.2423095703125,1173.9322509765625,1323.8878173828125,0.7755254507064819,35.327911376953125
100,6,100,100,1561.4803466796875,1195.59423828125,1344.3079833984375,0.41968491673469543,35.327911376953125
100,12,100,100,1324.9818115234375,954.0438842773438,1117.547607421875,4.657900333404541,35.327911376953125
200,2,200,200,1527.1138916015625,1160.5386962890625,1311.26953125,0.9976452589035034,35.327911376953125
200,6,200,200,1545.7459716796875,1179.5462646484375,1329.1785888671875,0.6829050779342651,35.327911376953125
200,12,150,170,660.7916259765625,258.2786865234375,514.2249145507812,31.148353576660156,35.327911376953125
