epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,mae_train,mae_val,mae_test,pred,true
100,2,6,100,100,1549.316650390625,1183.1883544921875,1332.6114501953125,29.829647064208984,30.41253662109375,28.667707443237305,0.622967541217804,35.327911376953125
100,6,6,100,100,1532.36669921875,1165.8978271484375,1316.317626953125,29.591609954833984,30.126928329467773,28.38210105895996,0.9085749387741089,35.327911376953125
100,12,6,100,100,1258.936767578125,886.4321899414062,1054.522705078125,26.95585060119629,25.063247680664062,25.965078353881836,5.972256660461426,35.327911376953125
100,24,6,91,100,660.5429077148438,258.2744445800781,513.5048217773438,22.150983810424805,11.131525993347168,19.91598892211914,30.943218231201172,35.327911376953125
200,2,6,200,200,1527.6231689453125,1161.0579833984375,1311.7586669921875,29.526325225830078,30.04650115966797,28.30314826965332,0.989001989364624,35.327911376953125
200,6,6,200,200,1479.0970458984375,1111.5360107421875,1265.1529541015625,29.003341674804688,29.210786819458008,27.643449783325195,1.8247151374816895,35.327911376953125
200,12,6,148,200,660.7892456054688,258.2782897949219,514.21875,22.174646377563477,11.131525993347168,19.869028091430664,31.146703720092773,35.327911376953125
200,24,6,113,173,660.6476440429688,258.2658996582031,513.8280029296875,22.16203498840332,11.131525993347168,19.89405632019043,31.038253784179688,35.327911376953125
400,2,6,400,400,1433.1507568359375,1064.6192626953125,1221.078125,28.567718505859375,28.396360397338867,27.247047424316406,2.6391429901123047,35.327911376953125
400,6,6,400,400,1216.5198974609375,842.9629516601562,1014.1338500976562,26.56580352783203,24.180511474609375,25.625568389892578,6.854991436004639,35.327911376953125
400,12,6,148,208,660.7892456054688,258.2782897949219,514.21875,22.174646377563477,11.131525993347168,19.869028091430664,31.146703720092773,35.327911376953125
400,24,6,113,173,660.6476440429688,258.2658996582031,513.8280029296875,22.16203498840332,11.131525993347168,19.89405632019043,31.038253784179688,35.327911376953125
500,2,6,500,500,1350.4481201171875,980.0934448242188,1141.8897705078125,27.78596305847168,26.866846084594727,26.65877342224121,4.1686553955078125,35.327911376953125
500,6,6,500,500,1012.4365234375,633.1358032226562,821.1231079101562,24.82003402709961,20.889190673828125,24.362741470336914,11.673944473266602,35.327911376953125
500,12,6,148,208,660.7892456054688,258.2782897949219,514.21875,22.174646377563477,11.131525993347168,19.869028091430664,31.146703720092773,35.327911376953125
500,24,6,113,173,660.6476440429688,258.2658996582031,513.8280029296875,22.16203498840332,11.131525993347168,19.89405632019043,31.038253784179688,35.327911376953125
1000,2,6,1000,1000,825.0245971679688,438.655029296875,647.3381958007812,22.88678741455078,16.9354190826416,22.994123458862305,17.604604721069336,35.327911376953125
1000,6,6,1000,1000,660.3887329101562,259.0967712402344,511.4683837890625,22.05572509765625,11.131525993347168,20.10504150390625,30.123992919921875,35.327911376953125
1000,12,6,148,208,660.7892456054688,258.2782897949219,514.21875,22.174646377563477,11.131525993347168,19.869028091430664,31.146703720092773,35.327911376953125
1000,24,6,113,173,660.6476440429688,258.2658996582031,513.8280029296875,22.16203498840332,11.131525993347168,19.89405632019043,31.038253784179688,35.327911376953125
