epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,mae_train,mae_val,mae_test,pred,true,modelo,k,target_date
200,12,2,68,128,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594,GCN,3,2025-01-12
400,12,2,68,128,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594,GCN,3,2025-01-12
500,12,2,68,128,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594,GCN,3,2025-01-12
1000,12,2,68,128,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594,GCN,3,2025-01-12
100,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594,GCN,3,2025-01-12
200,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594,GCN,3,2025-01-12
400,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594,GCN,3,2025-01-12
500,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594,GCN,3,2025-01-12
1000,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594,GCN,3,2025-01-12
100,2,4,100,100,0.3617500066757202,0.2511681318283081,0.4008641541004181,0.39362895488739014,0.42985376715660095,0.4768161177635193,-0.10242560505867004,1.3670921325683594,GCN,3,2025-01-12
200,2,4,200,200,0.30180370807647705,0.18503369390964508,0.3267074227333069,0.30821654200553894,0.34444138407707214,0.3914036750793457,-0.01701318472623825,1.3670921325683594,GCN,3,2025-01-12
400,2,4,400,400,0.2366451472043991,0.11005989462137222,0.23900897800922394,0.28542646765708923,0.2089642435312271,0.328125923871994,0.11846394836902618,1.3670921325683594,GCN,3,2025-01-12
500,2,4,500,500,0.22188444435596466,0.09168059378862381,0.2159385085105896,0.29762399196624756,0.19375483691692352,0.3207947015762329,0.16841010749340057,1.3670921325683594,GCN,3,2025-01-12
1000,2,4,990,1000,0.20696590840816498,0.06878114491701126,0.18269246816635132,0.3322490453720093,0.19998550415039062,0.3174121677875519,0.2785682678222656,1.3670921325683594,GCN,3,2025-01-12
100,6,4,100,100,0.21646158397197723,0.0844804048538208,0.20643417537212372,0.3038995563983917,0.19375483691692352,0.3189076781272888,0.19294190406799316,1.3670921325683594,GCN,3,2025-01-12
200,6,4,199,200,0.20853246748447418,0.07244238257408142,0.18906928598880768,0.3208281397819519,0.19375483691692352,0.31495335698127747,0.2496558278799057,1.3670921325683594,GCN,3,2025-01-12
400,6,4,392,400,0.20681984722614288,0.06798653304576874,0.18105711042881012,0.33578798174858093,0.20296931266784668,0.3194778859615326,0.2875197231769562,1.3670921325683594,GCN,3,2025-01-12
500,6,4,469,500,0.20680737495422363,0.06778319925069809,0.18060633540153503,0.3368294835090637,0.20384745299816132,0.3200858235359192,0.2901540994644165,1.3670921325683594,GCN,3,2025-01-12
1000,6,4,469,529,0.20680737495422363,0.06778319925069809,0.18060633540153503,0.3368294835090637,0.20384745299816132,0.3200858235359192,0.2901540994644165,1.3670921325683594,GCN,3,2025-01-12
100,12,4,59,100,0.207183837890625,0.06835915893316269,0.18116220831871033,0.3359849452972412,0.20311176776885986,0.31953737139701843,0.28769785165786743,1.3670921325683594,GCN,3,2025-01-12
200,12,4,59,119,0.207183837890625,0.06835915893316269,0.18116220831871033,0.3359849452972412,0.20311176776885986,0.31953737139701843,0.28769785165786743,1.3670921325683594,GCN,3,2025-01-12
400,12,4,59,119,0.207183837890625,0.06835915893316269,0.18116220831871033,0.3359849452972412,0.20311176776885986,0.31953737139701843,0.28769785165786743,1.3670921325683594,GCN,3,2025-01-12
500,12,4,59,119,0.207183837890625,0.06835915893316269,0.18116220831871033,0.3359849452972412,0.20311176776885986,0.31953737139701843,0.28769785165786743,1.3670921325683594,GCN,3,2025-01-12
1000,12,4,59,119,0.207183837890625,0.06835915893316269,0.18116220831871033,0.3359849452972412,0.20311176776885986,0.31953737139701843,0.28769785165786743,1.3670921325683594,GCN,3,2025-01-12
100,24,4,16,76,0.21861261129379272,0.06079493463039398,0.1755083203315735,0.36801445484161377,0.20137576758861542,0.33204254508018494,0.33932819962501526,1.3670921325683594,GCN,3,2025-01-12
200,24,4,16,76,0.21861261129379272,0.06079493463039398,0.1755083203315735,0.36801445484161377,0.20137576758861542,0.33204254508018494,0.33932819962501526,1.3670921325683594,GCN,3,2025-01-12
400,24,4,16,76,0.21861261129379272,0.06079493463039398,0.1755083203315735,0.36801445484161377,0.20137576758861542,0.33204254508018494,0.33932819962501526,1.3670921325683594,GCN,3,2025-01-12
500,24,4,16,76,0.21861261129379272,0.06079493463039398,0.1755083203315735,0.36801445484161377,0.20137576758861542,0.33204254508018494,0.33932819962501526,1.3670921325683594,GCN,3,2025-01-12
1000,24,4,16,76,0.21861261129379272,0.06079493463039398,0.1755083203315735,0.36801445484161377,0.20137576758861542,0.33204254508018494,0.33932819962501526,1.3670921325683594,GCN,3,2025-01-12
100,2,6,0,60,0.21119000017642975,0.0546695739030838,0.1728011518716812,0.3636050224304199,0.2010665386915207,0.33109205961227417,0.34251976013183594,1.3670921325683594,GCN,3,2025-01-12
200,2,6,0,60,0.21119000017642975,0.0546695739030838,0.1728011518716812,0.3636050224304199,0.2010665386915207,0.33109205961227417,0.34251976013183594,1.3670921325683594,GCN,3,2025-01-12
400,2,6,0,60,0.21119000017642975,0.0546695739030838,0.1728011518716812,0.3636050224304199,0.2010665386915207,0.33109205961227417,0.34251976013183594,1.3670921325683594,GCN,3,2025-01-12
500,2,6,0,60,0.21119000017642975,0.0546695739030838,0.1728011518716812,0.3636050224304199,0.2010665386915207,0.33109205961227417,0.34251976013183594,1.3670921325683594,GCN,3,2025-01-12
1000,2,6,0,60,0.21119000017642975,0.0546695739030838,0.1728011518716812,0.3636050224304199,0.2010665386915207,0.33109205961227417,0.34251976013183594,1.3670921325683594,GCN,3,2025-01-12
100,6,6,12,72,0.2102406919002533,0.05992123484611511,0.17345649003982544,0.3623577058315277,0.21087801456451416,0.3320937156677246,0.34396106004714966,1.3670921325683594,GCN,3,2025-01-12
200,6,6,12,72,0.2102406919002533,0.05992123484611511,0.17345649003982544,0.3623577058315277,0.21087801456451416,0.3320937156677246,0.34396106004714966,1.3670921325683594,GCN,3,2025-01-12
400,6,6,12,72,0.2102406919002533,0.05992123484611511,0.17345649003982544,0.3623577058315277,0.21087801456451416,0.3320937156677246,0.34396106004714966,1.3670921325683594,GCN,3,2025-01-12
500,6,6,12,72,0.2102406919002533,0.05992123484611511,0.17345649003982544,0.3623577058315277,0.21087801456451416,0.3320937156677246,0.34396106004714966,1.3670921325683594,GCN,3,2025-01-12
1000,6,6,12,72,0.2102406919002533,0.05992123484611511,0.17345649003982544,0.3623577058315277,0.21087801456451416,0.3320937156677246,0.34396106004714966,1.3670921325683594,GCN,3,2025-01-12
100,12,6,28,88,0.2074427306652069,0.06103852763772011,0.1787741333246231,0.34096455574035645,0.1959192305803299,0.32096031308174133,0.2964366376399994,1.3670921325683594,GCN,3,2025-01-12
200,12,6,28,88,0.2074427306652069,0.06103852763772011,0.1787741333246231,0.34096455574035645,0.1959192305803299,0.32096031308174133,0.2964366376399994,1.3670921325683594,GCN,3,2025-01-12
400,12,6,28,88,0.2074427306652069,0.06103852763772011,0.1787741333246231,0.34096455574035645,0.1959192305803299,0.32096031308174133,0.2964366376399994,1.3670921325683594,GCN,3,2025-01-12
500,12,6,28,88,0.2074427306652069,0.06103852763772011,0.1787741333246231,0.34096455574035645,0.1959192305803299,0.32096031308174133,0.2964366376399994,1.3670921325683594,GCN,3,2025-01-12
1000,12,6,28,88,0.2074427306652069,0.06103852763772011,0.1787741333246231,0.34096455574035645,0.1959192305803299,0.32096031308174133,0.2964366376399994,1.3670921325683594,GCN,3,2025-01-12
100,24,6,28,88,0.2256241738796234,0.05250333622097969,0.1742279827594757,0.3793019950389862,0.1866953819990158,0.3344399333000183,0.3487868905067444,1.3670921325683594,GCN,3,2025-01-12
200,24,6,28,88,0.2256241738796234,0.05250333622097969,0.1742279827594757,0.3793019950389862,0.1866953819990158,0.3344399333000183,0.3487868905067444,1.3670921325683594,GCN,3,2025-01-12
400,24,6,28,88,0.2256241738796234,0.05250333622097969,0.1742279827594757,0.3793019950389862,0.1866953819990158,0.3344399333000183,0.3487868905067444,1.3670921325683594,GCN,3,2025-01-12
500,24,6,28,88,0.2256241738796234,0.05250333622097969,0.1742279827594757,0.3793019950389862,0.1866953819990158,0.3344399333000183,0.3487868905067444,1.3670921325683594,GCN,3,2025-01-12
1000,24,6,28,88,0.2256241738796234,0.05250333622097969,0.1742279827594757,0.3793019950389862,0.1866953819990158,0.3344399333000183,0.3487868905067444,1.3670921325683594,GCN,3,2025-01-12
100,2,2,71,100,0.2089402824640274,0.06649325788021088,0.17487892508506775,0.3570285141468048,0.21959562599658966,0.33117741346359253,0.3373987078666687,1.3670921325683594,GCN,61,2025-01-12
200,2,2,71,131,0.2089402824640274,0.06649325788021088,0.17487892508506775,0.3570285141468048,0.21959562599658966,0.33117741346359253,0.3373987078666687,1.3670921325683594,GCN,61,2025-01-12
400,2,2,71,131,0.2089402824640274,0.06649325788021088,0.17487892508506775,0.3570285141468048,0.21959562599658966,0.33117741346359253,0.3373987078666687,1.3670921325683594,GCN,61,2025-01-12
500,2,2,71,131,0.2089402824640274,0.06649325788021088,0.17487892508506775,0.3570285141468048,0.21959562599658966,0.33117741346359253,0.3373987078666687,1.3670921325683594,GCN,61,2025-01-12
1000,2,2,71,131,0.2089402824640274,0.06649325788021088,0.17487892508506775,0.3570285141468048,0.21959562599658966,0.33117741346359253,0.3373987078666687,1.3670921325683594,GCN,61,2025-01-12
100,6,2,20,80,0.20822516083717346,0.06639591604471207,0.17558254301548004,0.35326066613197327,0.21675322949886322,0.32902055978775024,0.3288714587688446,1.3670921325683594,GCN,61,2025-01-12
200,6,2,20,80,0.20822516083717346,0.06639591604471207,0.17558254301548004,0.35326066613197327,0.21675322949886322,0.32902055978775024,0.3288714587688446,1.3670921325683594,GCN,61,2025-01-12
400,6,2,20,80,0.20822516083717346,0.06639591604471207,0.17558254301548004,0.35326066613197327,0.21675322949886322,0.32902055978775024,0.3288714587688446,1.3670921325683594,GCN,61,2025-01-12
500,6,2,20,80,0.20822516083717346,0.06639591604471207,0.17558254301548004,0.35326066613197327,0.21675322949886322,0.32902055978775024,0.3288714587688446,1.3670921325683594,GCN,61,2025-01-12
1000,6,2,20,80,0.20822516083717346,0.06639591604471207,0.17558254301548004,0.35326066613197327,0.21675322949886322,0.32902055978775024,0.3288714587688446,1.3670921325683594,GCN,61,2025-01-12
100,12,2,76,100,0.20842011272907257,0.06640942394733429,0.1753607839345932,0.3543674051761627,0.2175881266593933,0.3295985758304596,0.33137616515159607,1.3670921325683594,GCN,61,2025-01-12
200,12,2,76,136,0.20842011272907257,0.06640942394733429,0.1753607839345932,0.3543674051761627,0.2175881266593933,0.3295985758304596,0.33137616515159607,1.3670921325683594,GCN,61,2025-01-12
400,12,2,76,136,0.20842011272907257,0.06640942394733429,0.1753607839345932,0.3543674051761627,0.2175881266593933,0.3295985758304596,0.33137616515159607,1.3670921325683594,GCN,61,2025-01-12
500,12,2,76,136,0.20842011272907257,0.06640942394733429,0.1753607839345932,0.3543674051761627,0.2175881266593933,0.3295985758304596,0.33137616515159607,1.3670921325683594,GCN,61,2025-01-12
1000,12,2,76,136,0.20842011272907257,0.06640942394733429,0.1753607839345932,0.3543674051761627,0.2175881266593933,0.3295985758304596,0.33137616515159607,1.3670921325683594,GCN,61,2025-01-12
100,24,2,1,61,0.20758037269115448,0.06646444648504257,0.17657576501369476,0.34891030192375183,0.2134714126586914,0.3267485499382019,0.3190259337425232,1.3670921325683594,GCN,61,2025-01-12
200,24,2,1,61,0.20758037269115448,0.06646444648504257,0.17657576501369476,0.34891030192375183,0.2134714126586914,0.3267485499382019,0.3190259337425232,1.3670921325683594,GCN,61,2025-01-12
400,24,2,1,61,0.20758037269115448,0.06646444648504257,0.17657576501369476,0.34891030192375183,0.2134714126586914,0.3267485499382019,0.3190259337425232,1.3670921325683594,GCN,61,2025-01-12
500,24,2,1,61,0.20758037269115448,0.06646444648504257,0.17657576501369476,0.34891030192375183,0.2134714126586914,0.3267485499382019,0.3190259337425232,1.3670921325683594,GCN,61,2025-01-12
1000,24,2,1,61,0.20758037269115448,0.06646444648504257,0.17657576501369476,0.34891030192375183,0.2134714126586914,0.3267485499382019,0.3190259337425232,1.3670921325683594,GCN,61,2025-01-12
100,2,4,100,100,0.3617500066757202,0.2511681318283081,0.4008641541004181,0.39362895488739014,0.42985376715660095,0.4768161177635193,-0.10242560505867004,1.3670921325683594,GCN,61,2025-01-12
200,2,4,200,200,0.30180370807647705,0.18503369390964508,0.3267074227333069,0.30821654200553894,0.34444138407707214,0.3914036750793457,-0.01701318472623825,1.3670921325683594,GCN,61,2025-01-12
400,2,4,400,400,0.2366451472043991,0.11005989462137222,0.23900897800922394,0.28542646765708923,0.2089642435312271,0.328125923871994,0.11846394836902618,1.3670921325683594,GCN,61,2025-01-12
500,2,4,500,500,0.22188444435596466,0.09168059378862381,0.2159385085105896,0.29762399196624756,0.19375483691692352,0.3207947015762329,0.16841010749340057,1.3670921325683594,GCN,61,2025-01-12
1000,2,4,990,1000,0.20696590840816498,0.06878114491701126,0.18269246816635132,0.3322490453720093,0.19998550415039062,0.3174121677875519,0.2785682678222656,1.3670921325683594,GCN,61,2025-01-12
100,6,4,100,100,0.21646158397197723,0.0844804048538208,0.20643417537212372,0.3038995563983917,0.19375483691692352,0.3189076781272888,0.19294190406799316,1.3670921325683594,GCN,61,2025-01-12
200,6,4,199,200,0.20853246748447418,0.07244238257408142,0.18906928598880768,0.3208281397819519,0.19375483691692352,0.31495335698127747,0.2496558278799057,1.3670921325683594,GCN,61,2025-01-12
400,6,4,392,400,0.20681984722614288,0.06798653304576874,0.18105711042881012,0.33578798174858093,0.20296931266784668,0.3194778859615326,0.2875197231769562,1.3670921325683594,GCN,61,2025-01-12
500,6,4,469,500,0.20680737495422363,0.06778319925069809,0.18060633540153503,0.3368294835090637,0.20384745299816132,0.3200858235359192,0.2901540994644165,1.3670921325683594,GCN,61,2025-01-12
1000,6,4,469,529,0.20680737495422363,0.06778319925069809,0.18060633540153503,0.3368294835090637,0.20384745299816132,0.3200858235359192,0.2901540994644165,1.3670921325683594,GCN,61,2025-01-12
100,12,4,58,100,0.20688234269618988,0.06715027242898941,0.17905570566654205,0.3406923711299896,0.2071043699979782,0.32234060764312744,0.29992491006851196,1.3670921325683594,GCN,61,2025-01-12
200,12,4,58,118,0.20688234269618988,0.06715027242898941,0.17905570566654205,0.3406923711299896,0.2071043699979782,0.32234060764312744,0.29992491006851196,1.3670921325683594,GCN,61,2025-01-12
400,12,4,58,118,0.20688234269618988,0.06715027242898941,0.17905570566654205,0.3406923711299896,0.2071043699979782,0.32234060764312744,0.29992491006851196,1.3670921325683594,GCN,61,2025-01-12
500,12,4,58,118,0.20688234269618988,0.06715027242898941,0.17905570566654205,0.3406923711299896,0.2071043699979782,0.32234060764312744,0.29992491006851196,1.3670921325683594,GCN,61,2025-01-12
1000,12,4,58,118,0.20688234269618988,0.06715027242898941,0.17905570566654205,0.3406923711299896,0.2071043699979782,0.32234060764312744,0.29992491006851196,1.3670921325683594,GCN,61,2025-01-12
100,24,4,14,74,0.20791572332382202,0.06640235334634781,0.1759984791278839,0.35133418440818787,0.21529996395111084,0.32801443338394165,0.3245115876197815,1.3670921325683594,GCN,61,2025-01-12
200,24,4,14,74,0.20791572332382202,0.06640235334634781,0.1759984791278839,0.35133418440818787,0.21529996395111084,0.32801443338394165,0.3245115876197815,1.3670921325683594,GCN,61,2025-01-12
400,24,4,14,74,0.20791572332382202,0.06640235334634781,0.1759984791278839,0.35133418440818787,0.21529996395111084,0.32801443338394165,0.3245115876197815,1.3670921325683594,GCN,61,2025-01-12
500,24,4,14,74,0.20791572332382202,0.06640235334634781,0.1759984791278839,0.35133418440818787,0.21529996395111084,0.32801443338394165,0.3245115876197815,1.3670921325683594,GCN,61,2025-01-12
1000,24,4,14,74,0.20791572332382202,0.06640235334634781,0.1759984791278839,0.35133418440818787,0.21529996395111084,0.32801443338394165,0.3245115876197815,1.3670921325683594,GCN,61,2025-01-12
100,2,6,4,64,0.20880372822284698,0.06646555662155151,0.1749923825263977,0.3563646078109741,0.21909479796886444,0.3306416869163513,0.33589619398117065,1.3670921325683594,GCN,61,2025-01-12
200,2,6,4,64,0.20880372822284698,0.06646555662155151,0.1749923825263977,0.3563646078109741,0.21909479796886444,0.3306416869163513,0.33589619398117065,1.3670921325683594,GCN,61,2025-01-12
400,2,6,4,64,0.20880372822284698,0.06646555662155151,0.1749923825263977,0.3563646078109741,0.21909479796886444,0.3306416869163513,0.33589619398117065,1.3670921325683594,GCN,61,2025-01-12
500,2,6,4,64,0.20880372822284698,0.06646555662155151,0.1749923825263977,0.3563646078109741,0.21909479796886444,0.3306416869163513,0.33589619398117065,1.3670921325683594,GCN,61,2025-01-12
1000,2,6,4,64,0.20880372822284698,0.06646555662155151,0.1749923825263977,0.3563646078109741,0.21909479796886444,0.3306416869163513,0.33589619398117065,1.3670921325683594,GCN,61,2025-01-12
100,6,6,16,76,0.20830278098583221,0.06639989465475082,0.17549100518226624,0.3537099063396454,0.21709215641021729,0.32925525307655334,0.3298882246017456,1.3670921325683594,GCN,61,2025-01-12
200,6,6,16,76,0.20830278098583221,0.06639989465475082,0.17549100518226624,0.3537099063396454,0.21709215641021729,0.32925525307655334,0.3298882246017456,1.3670921325683594,GCN,61,2025-01-12
400,6,6,16,76,0.20830278098583221,0.06639989465475082,0.17549100518226624,0.3537099063396454,0.21709215641021729,0.32925525307655334,0.3298882246017456,1.3670921325683594,GCN,61,2025-01-12
500,6,6,16,76,0.20830278098583221,0.06639989465475082,0.17549100518226624,0.3537099063396454,0.21709215641021729,0.32925525307655334,0.3298882246017456,1.3670921325683594,GCN,61,2025-01-12
1000,6,6,16,76,0.20830278098583221,0.06639989465475082,0.17549100518226624,0.3537099063396454,0.21709215641021729,0.32925525307655334,0.3298882246017456,1.3670921325683594,GCN,61,2025-01-12
100,12,6,28,88,0.20695017278194427,0.06698088347911835,0.17857874929904938,0.34198686480522156,0.20819580554962158,0.32309624552726746,0.30319923162460327,1.3670921325683594,GCN,61,2025-01-12
200,12,6,28,88,0.20695017278194427,0.06698088347911835,0.17857874929904938,0.34198686480522156,0.20819580554962158,0.32309624552726746,0.30319923162460327,1.3670921325683594,GCN,61,2025-01-12
400,12,6,28,88,0.20695017278194427,0.06698088347911835,0.17857874929904938,0.34198686480522156,0.20819580554962158,0.32309624552726746,0.30319923162460327,1.3670921325683594,GCN,61,2025-01-12
500,12,6,28,88,0.20695017278194427,0.06698088347911835,0.17857874929904938,0.34198686480522156,0.20819580554962158,0.32309624552726746,0.30319923162460327,1.3670921325683594,GCN,61,2025-01-12
1000,12,6,28,88,0.20695017278194427,0.06698088347911835,0.17857874929904938,0.34198686480522156,0.20819580554962158,0.32309624552726746,0.30319923162460327,1.3670921325683594,GCN,61,2025-01-12
100,24,6,26,86,0.20757006108760834,0.06646759808063507,0.17659638822078705,0.3488282263278961,0.21340946853160858,0.326705664396286,0.3188402056694031,1.3670921325683594,GCN,61,2025-01-12
200,24,6,26,86,0.20757006108760834,0.06646759808063507,0.17659638822078705,0.3488282263278961,0.21340946853160858,0.326705664396286,0.3188402056694031,1.3670921325683594,GCN,61,2025-01-12
400,24,6,26,86,0.20757006108760834,0.06646759808063507,0.17659638822078705,0.3488282263278961,0.21340946853160858,0.326705664396286,0.3188402056694031,1.3670921325683594,GCN,61,2025-01-12
500,24,6,26,86,0.20757006108760834,0.06646759808063507,0.17659638822078705,0.3488282263278961,0.21340946853160858,0.326705664396286,0.3188402056694031,1.3670921325683594,GCN,61,2025-01-12
1000,24,6,26,86,0.20757006108760834,0.06646759808063507,0.17659638822078705,0.3488282263278961,0.21340946853160858,0.326705664396286,0.3188402056694031,1.3670921325683594,GCN,61,2025-01-12
100,2,2,100,100,0.07495136559009552,0.10239744186401367,0.08595580607652664,0.25945839285850525,0.2996613383293152,0.2923295497894287,0.3012860417366028,0.0,GCN,2,2025-02-08
200,2,2,200,200,0.05574183166027069,0.09232185035943985,0.06357567757368088,0.22347746789455414,0.26645639538764954,0.24927176535129547,0.2508302330970764,0.0,GCN,2,2025-02-08
400,2,2,391,400,0.039435140788555145,0.08642484992742538,0.04307565465569496,0.18532706797122955,0.22443191707134247,0.19595183432102203,0.18774870038032532,0.0,GCN,2,2025-02-08
500,2,2,430,490,0.03743064031004906,0.08622261136770248,0.04035399481654167,0.17903198301792145,0.21721281111240387,0.18678928911685944,0.17691867053508759,0.0,GCN,2,2025-02-08
1000,2,2,430,490,0.03743064031004906,0.08622261136770248,0.04035399481654167,0.17903198301792145,0.21721281111240387,0.18678928911685944,0.17691867053508759,0.0,GCN,2,2025-02-08
100,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0,GCN,2,2025-02-08
200,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0,GCN,2,2025-02-08
400,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0,GCN,2,2025-02-08
500,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0,GCN,2,2025-02-08
1000,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0,GCN,2,2025-02-08
100,12,2,96,100,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0,GCN,2,2025-02-08
200,12,2,96,156,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0,GCN,2,2025-02-08
400,12,2,96,156,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0,GCN,2,2025-02-08
500,12,2,96,156,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0,GCN,2,2025-02-08
1000,12,2,96,156,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0,GCN,2,2025-02-08
100,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0,GCN,2,2025-02-08
200,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0,GCN,2,2025-02-08
400,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0,GCN,2,2025-02-08
500,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0,GCN,2,2025-02-08
1000,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0,GCN,2,2025-02-08
100,2,4,100,100,0.06789611279964447,0.16367684304714203,0.05213448032736778,0.19509142637252808,0.27833646535873413,0.1619943082332611,-0.10532405227422714,0.0,GCN,2,2025-02-08
200,2,4,200,200,0.04458346590399742,0.12810219824314117,0.033697038888931274,0.12144138664007187,0.20468644797801971,0.08834429085254669,-0.03167401999235153,0.0,GCN,2,2025-02-08
400,2,4,399,400,0.0310747679322958,0.10023579001426697,0.025896761566400528,0.11452949792146683,0.17212675511837006,0.0846148207783699,0.0545634999871254,0.0,GCN,2,2025-02-08
500,2,4,498,500,0.03009651228785515,0.09608644992113113,0.02617928571999073,0.12383134663105011,0.17847563326358795,0.09936878085136414,0.07361016422510147,0.0,GCN,2,2025-02-08
1000,2,4,772,832,0.029836516827344894,0.09330781549215317,0.026920679956674576,0.13121940195560455,0.18351830542087555,0.11216934770345688,0.08873811364173889,0.0,GCN,2,2025-02-08
100,6,4,0,60,0.029978863894939423,0.09128502011299133,0.027923859655857086,0.13757051527500153,0.18785317242145538,0.12317327409982681,0.10174272954463959,0.0,GCN,2,2025-02-08
200,6,4,0,60,0.029978863894939423,0.09128502011299133,0.027923859655857086,0.13757051527500153,0.18785317242145538,0.12317327409982681,0.10174272954463959,0.0,GCN,2,2025-02-08
400,6,4,0,60,0.029978863894939423,0.09128502011299133,0.027923859655857086,0.13757051527500153,0.18785317242145538,0.12317327409982681,0.10174272954463959,0.0,GCN,2,2025-02-08
500,6,4,0,60,0.029978863894939423,0.09128502011299133,0.027923859655857086,0.13757051527500153,0.18785317242145538,0.12317327409982681,0.10174272954463959,0.0,GCN,2,2025-02-08
1000,6,4,0,60,0.029978863894939423,0.09128502011299133,0.027923859655857086,0.13757051527500153,0.18785317242145538,0.12317327409982681,0.10174272954463959,0.0,GCN,2,2025-02-08
100,12,4,19,79,0.02996886894106865,0.09445144981145859,0.030711064115166664,0.14260302484035492,0.1969725638628006,0.138640895485878,0.12676368653774261,0.0,GCN,2,2025-02-08
200,12,4,19,79,0.02996886894106865,0.09445144981145859,0.030711064115166664,0.14260302484035492,0.1969725638628006,0.138640895485878,0.12676368653774261,0.0,GCN,2,2025-02-08
400,12,4,19,79,0.02996886894106865,0.09445144981145859,0.030711064115166664,0.14260302484035492,0.1969725638628006,0.138640895485878,0.12676368653774261,0.0,GCN,2,2025-02-08
500,12,4,19,79,0.02996886894106865,0.09445144981145859,0.030711064115166664,0.14260302484035492,0.1969725638628006,0.138640895485878,0.12676368653774261,0.0,GCN,2,2025-02-08
1000,12,4,19,79,0.02996886894106865,0.09445144981145859,0.030711064115166664,0.14260302484035492,0.1969725638628006,0.138640895485878,0.12676368653774261,0.0,GCN,2,2025-02-08
100,24,4,9,69,0.03606738522648811,0.0843237116932869,0.036672450602054596,0.17159207165241241,0.20734816789627075,0.1701805293560028,0.15754331648349762,0.0,GCN,2,2025-02-08
200,24,4,9,69,0.03606738522648811,0.0843237116932869,0.036672450602054596,0.17159207165241241,0.20734816789627075,0.1701805293560028,0.15754331648349762,0.0,GCN,2,2025-02-08
400,24,4,9,69,0.03606738522648811,0.0843237116932869,0.036672450602054596,0.17159207165241241,0.20734816789627075,0.1701805293560028,0.15754331648349762,0.0,GCN,2,2025-02-08
500,24,4,9,69,0.03606738522648811,0.0843237116932869,0.036672450602054596,0.17159207165241241,0.20734816789627075,0.1701805293560028,0.15754331648349762,0.0,GCN,2,2025-02-08
