epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,mae_train,mae_val,mae_test,pred,true
100,2,6,90,100,0.038383230566978455,0.08629047125577927,0.04165545850992203,0.18211472034454346,0.22074264287948608,0.19127073884010315,0.18222156167030334,0.0
100,6,6,54,100,0.038301464170217514,0.08628249168395996,0.041544344276189804,0.18185701966285706,0.2204471230506897,0.19089564681053162,0.18177828192710876,0.0
100,12,6,0,60,0.03709310293197632,0.08620943874120712,0.039884600788354874,0.17789241671562195,0.21590106189250946,0.18512564897537231,0.1749591827392578,0.0
100,24,6,22,82,0.032421793788671494,0.08725469559431076,0.03294046223163605,0.15824230015277863,0.2008134126663208,0.15607231855392456,0.14062343537807465,0.0
200,2,6,90,150,0.038383230566978455,0.08629047125577927,0.04165545850992203,0.18211472034454346,0.22074264287948608,0.19127073884010315,0.18222156167030334,0.0
200,6,6,54,114,0.038301464170217514,0.08628249168395996,0.041544344276189804,0.18185701966285706,0.2204471230506897,0.19089564681053162,0.18177828192710876,0.0
200,12,6,0,60,0.03709310293197632,0.08620943874120712,0.039884600788354874,0.17789241671562195,0.21590106189250946,0.18512564897537231,0.1749591827392578,0.0
200,24,6,22,82,0.032421793788671494,0.08725469559431076,0.03294046223163605,0.15824230015277863,0.2008134126663208,0.15607231855392456,0.14062343537807465,0.0
400,2,6,90,150,0.038383230566978455,0.08629047125577927,0.04165545850992203,0.18211472034454346,0.22074264287948608,0.19127073884010315,0.18222156167030334,0.0
400,6,6,54,114,0.038301464170217514,0.08628249168395996,0.041544344276189804,0.18185701966285706,0.2204471230506897,0.19089564681053162,0.18177828192710876,0.0
400,12,6,0,60,0.03709310293197632,0.08620943874120712,0.039884600788354874,0.17789241671562195,0.21590106189250946,0.18512564897537231,0.1749591827392578,0.0
400,24,6,22,82,0.032421793788671494,0.08725469559431076,0.03294046223163605,0.15824230015277863,0.2008134126663208,0.15607231855392456,0.14062343537807465,0.0
500,2,6,90,150,0.038383230566978455,0.08629047125577927,0.04165545850992203,0.18211472034454346,0.22074264287948608,0.19127073884010315,0.18222156167030334,0.0
500,6,6,54,114,0.038301464170217514,0.08628249168395996,0.041544344276189804,0.18185701966285706,0.2204471230506897,0.19089564681053162,0.18177828192710876,0.0
500,12,6,0,60,0.03709310293197632,0.08620943874120712,0.039884600788354874,0.17789241671562195,0.21590106189250946,0.18512564897537231,0.1749591827392578,0.0
500,24,6,22,82,0.032421793788671494,0.08725469559431076,0.03294046223163605,0.15824230015277863,0.2008134126663208,0.15607231855392456,0.14062343537807465,0.0
1000,2,6,90,150,0.038383230566978455,0.08629047125577927,0.04165545850992203,0.18211472034454346,0.22074264287948608,0.19127073884010315,0.18222156167030334,0.0
1000,6,6,54,114,0.038301464170217514,0.08628249168395996,0.041544344276189804,0.18185701966285706,0.2204471230506897,0.19089564681053162,0.18177828192710876,0.0
1000,12,6,0,60,0.03709310293197632,0.08620943874120712,0.039884600788354874,0.17789241671562195,0.21590106189250946,0.18512564897537231,0.1749591827392578,0.0
1000,24,6,22,82,0.032421793788671494,0.08725469559431076,0.03294046223163605,0.15824230015277863,0.2008134126663208,0.15607231855392456,0.14062343537807465,0.0
