epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,mae_train,mae_val,mae_test,pred,true
100,2,2,100,100,0.20339615643024445,0.05959722772240639,0.17330752313137054,0.3503684401512146,0.21269071102142334,0.33063364028930664,0.3307051956653595,1.3670921325683594
100,6,2,19,79,0.2092992663383484,0.0648028552532196,0.17504443228244781,0.3605572283267975,0.22100365161895752,0.3359329104423523,0.3409101963043213,1.3670921325683594
100,12,2,68,100,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594
100,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594
200,2,2,156,200,0.20118077099323273,0.059394001960754395,0.17194293439388275,0.3463222086429596,0.21280618011951447,0.3283937871456146,0.3313659429550171,1.3670921325683594
200,6,2,19,79,0.2092992663383484,0.0648028552532196,0.17504443228244781,0.3605572283267975,0.22100365161895752,0.3359329104423523,0.3409101963043213,1.3670921325683594
200,12,2,68,128,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594
200,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594
400,2,2,156,216,0.20118077099323273,0.059394001960754395,0.17194293439388275,0.3463222086429596,0.21280618011951447,0.3283937871456146,0.3313659429550171,1.3670921325683594
400,6,2,19,79,0.2092992663383484,0.0648028552532196,0.17504443228244781,0.3605572283267975,0.22100365161895752,0.3359329104423523,0.3409101963043213,1.3670921325683594
400,12,2,68,128,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594
400,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594
500,2,2,156,216,0.20118077099323273,0.059394001960754395,0.17194293439388275,0.3463222086429596,0.21280618011951447,0.3283937871456146,0.3313659429550171,1.3670921325683594
500,6,2,19,79,0.2092992663383484,0.0648028552532196,0.17504443228244781,0.3605572283267975,0.22100365161895752,0.3359329104423523,0.3409101963043213,1.3670921325683594
500,12,2,68,128,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594
500,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594
1000,2,2,156,216,0.20118077099323273,0.059394001960754395,0.17194293439388275,0.3463222086429596,0.21280618011951447,0.3283937871456146,0.3313659429550171,1.3670921325683594
1000,6,2,19,79,0.2092992663383484,0.0648028552532196,0.17504443228244781,0.3605572283267975,0.22100365161895752,0.3359329104423523,0.3409101963043213,1.3670921325683594
1000,12,2,68,128,0.22699479758739471,0.05675359442830086,0.17462286353111267,0.38299360871315,0.19309711456298828,0.33683016896247864,0.3592928647994995,1.3670921325683594
1000,24,2,11,71,0.2178429216146469,0.06290963292121887,0.17717687785625458,0.3678944408893585,0.20664316415786743,0.33399468660354614,0.3353725075721741,1.3670921325683594
