epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,mae_train,mae_val,mae_test,pred,true
100,2,2,100,100,1338.599853515625,967.9752807617188,1130.5618896484375,27.675355911254883,26.64036750793457,26.571664810180664,4.395132541656494,35.327911376953125
100,6,2,100,100,1277.032470703125,904.9655151367188,1071.775146484375,27.11803436279297,25.430288314819336,26.10624885559082,5.6052141189575195,35.327911376953125
100,12,2,100,100,1085.119140625,708.0184936523438,889.564453125,25.46392059326172,22.119733810424805,24.788698196411133,9.828131675720215,35.327911376953125
100,24,2,100,100,956.804931640625,575.6615600585938,769.043701171875,24.28074836730957,19.858551025390625,24.005979537963867,13.219901084899902,35.327911376953125
200,2,2,200,200,1080.1131591796875,702.8673706054688,884.8384399414062,25.42143440246582,22.038536071777344,24.76059341430664,9.949929237365723,35.327911376953125
200,6,2,200,200,855.6103515625,470.6005554199219,675.302734375,23.178363800048828,17.69595718383789,23.257387161254883,16.463796615600586,35.327911376953125
200,12,2,200,200,672.4442749023438,274.9317932128906,516.2381591796875,21.992897033691406,11.131523132324219,20.836780548095703,26.95311737060547,35.327911376953125
200,24,2,200,200,660.2892456054688,258.62017822265625,512.0955810546875,22.092506408691406,11.131523132324219,20.032047271728516,30.44029426574707,35.327911376953125
400,2,2,400,400,666.9497680664062,268.3578186035156,512.8244018554688,21.97183609008789,11.131524085998535,20.62779426574707,27.858732223510742,35.327911376953125
400,6,2,400,400,660.292236328125,258.6900329589844,511.9698791503906,22.085987091064453,11.131524085998535,20.04498291015625,30.384244918823242,35.327911376953125
400,12,2,290,350,660.2896728515625,258.5975036621094,512.1404418945312,22.094758987426758,11.131524085998535,20.027576446533203,30.459672927856445,35.327911376953125
400,24,2,215,275,660.3087768554688,258.473876953125,512.4349365234375,22.10869026184082,11.131524085998535,19.999927520751953,30.579483032226562,35.327911376953125
500,2,2,500,500,660.3440551757812,258.9549255371094,511.61077880859375,22.065196990966797,11.131525993347168,20.08624267578125,30.205455780029297,35.327911376953125
500,6,2,491,500,660.2891845703125,258.6210632324219,512.0938720703125,22.092416763305664,11.131524085998535,20.03221893310547,30.439558029174805,35.327911376953125
500,12,2,290,350,660.2896728515625,258.5975036621094,512.1404418945312,22.094758987426758,11.131524085998535,20.027576446533203,30.459672927856445,35.327911376953125
500,24,2,215,275,660.3087768554688,258.473876953125,512.4349365234375,22.10869026184082,11.131524085998535,19.999927520751953,30.579483032226562,35.327911376953125
1000,2,2,707,767,660.2892456054688,258.6212463378906,512.093505859375,22.09239959716797,11.131525993347168,20.032255172729492,30.43939971923828,35.327911376953125
1000,6,2,491,551,660.2891845703125,258.6210632324219,512.0938720703125,22.092416763305664,11.131524085998535,20.03221893310547,30.439558029174805,35.327911376953125
1000,12,2,290,350,660.2896728515625,258.5975036621094,512.1404418945312,22.094758987426758,11.131524085998535,20.027576446533203,30.459672927856445,35.327911376953125
1000,24,2,215,275,660.3087768554688,258.473876953125,512.4349365234375,22.10869026184082,11.131524085998535,19.999927520751953,30.579483032226562,35.327911376953125
