epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,mae_train,mae_val,mae_test,pred,true
100,2,2,100,100,0.07495136559009552,0.10239744186401367,0.08595580607652664,0.25945839285850525,0.2996613383293152,0.2923295497894287,0.3012860417366028,0.0
100,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0
100,12,2,96,100,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0
100,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0
200,2,2,200,200,0.05574183166027069,0.09232185035943985,0.06357567757368088,0.22347746789455414,0.26645639538764954,0.24927176535129547,0.2508302330970764,0.0
200,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0
200,12,2,96,156,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0
200,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0
400,2,2,391,400,0.039435140788555145,0.08642484992742538,0.04307565465569496,0.18532706797122955,0.22443191707134247,0.19595183432102203,0.18774870038032532,0.0
400,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0
400,12,2,96,156,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0
400,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0
500,2,2,430,490,0.03743064031004906,0.08622261136770248,0.04035399481654167,0.17903198301792145,0.21721281111240387,0.18678928911685944,0.17691867053508759,0.0
500,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0
500,12,2,96,156,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0
500,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0
1000,2,2,430,490,0.03743064031004906,0.08622261136770248,0.04035399481654167,0.17903198301792145,0.21721281111240387,0.18678928911685944,0.17691867053508759,0.0
1000,6,2,24,84,0.03870438039302826,0.09335967153310776,0.044983163475990295,0.18351870775222778,0.23835444450378418,0.2020571529865265,0.19844797253608704,0.0
1000,12,2,96,156,0.04391402751207352,0.07850142568349838,0.044034555554389954,0.19484089314937592,0.21336394548416138,0.1970619261264801,0.18072429299354553,0.0
1000,24,2,18,78,0.03859245032072067,0.08778432756662369,0.04209745302796364,0.18252716958522797,0.22243142127990723,0.19213765859603882,0.1844722181558609,0.0
