epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,mae_train,mae_val,mae_test,pred,true
100,2,2,100,100,0.07494449615478516,0.10288377851247787,0.0861557200551033,0.2594515085220337,0.3006991147994995,0.2927539050579071,0.3021562695503235,0.0
100,6,2,25,85,0.03603649511933327,0.08622589707374573,0.03840136155486107,0.17414523661136627,0.2116042971611023,0.17967206239700317,0.16851404309272766,0.0
100,12,2,100,100,0.03970348834991455,0.08646463602781296,0.04343137890100479,0.18611693382263184,0.22533179819583893,0.19709545373916626,0.1891053318977356,0.0
100,24,2,17,77,0.0379481315612793,0.08625223487615585,0.041062552481889725,0.18072879314422607,0.21915344893932343,0.18925364315509796,0.17983774840831757,0.0
200,2,2,200,200,0.05576826632022858,0.09225717931985855,0.06358025968074799,0.2235395908355713,0.2664642930030823,0.24930204451084137,0.25080403685569763,0.0
200,6,2,25,85,0.03603649511933327,0.08622589707374573,0.03840136155486107,0.17414523661136627,0.2116042971611023,0.17967206239700317,0.16851404309272766,0.0
200,12,2,105,165,0.03766447305679321,0.08623307198286057,0.040673740208148956,0.17980515956878662,0.2180943340063095,0.18790942430496216,0.17824909090995789,0.0
200,24,2,17,77,0.0379481315612793,0.08625223487615585,0.041062552481889725,0.18072879314422607,0.21915344893932343,0.18925364315509796,0.17983774840831757,0.0
400,2,2,399,400,0.03900527581572533,0.08636225014925003,0.04249626770615578,0.1840362399816513,0.22294597327709198,0.19406726956367493,0.1855265498161316,0.0
400,6,2,25,85,0.03603649511933327,0.08622589707374573,0.03840136155486107,0.17414523661136627,0.2116042971611023,0.17967206239700317,0.16851404309272766,0.0
400,12,2,105,165,0.03766447305679321,0.08623307198286057,0.040673740208148956,0.17980515956878662,0.2180943340063095,0.18790942430496216,0.17824909090995789,0.0
400,24,2,17,77,0.0379481315612793,0.08625223487615585,0.041062552481889725,0.18072879314422607,0.21915344893932343,0.18925364315509796,0.17983774840831757,0.0
500,2,2,417,477,0.038069892674684525,0.08626189082860947,0.04122889041900635,0.18112029135227203,0.21960236132144928,0.1898234635591507,0.18051114678382874,0.0
500,6,2,25,85,0.03603649511933327,0.08622589707374573,0.03840136155486107,0.17414523661136627,0.2116042971611023,0.17967206239700317,0.16851404309272766,0.0
500,12,2,105,165,0.03766447305679321,0.08623307198286057,0.040673740208148956,0.17980515956878662,0.2180943340063095,0.18790942430496216,0.17824909090995789,0.0
500,24,2,17,77,0.0379481315612793,0.08625223487615585,0.041062552481889725,0.18072879314422607,0.21915344893932343,0.18925364315509796,0.17983774840831757,0.0
1000,2,2,417,477,0.038069892674684525,0.08626189082860947,0.04122889041900635,0.18112029135227203,0.21960236132144928,0.1898234635591507,0.18051114678382874,0.0
1000,6,2,25,85,0.03603649511933327,0.08622589707374573,0.03840136155486107,0.17414523661136627,0.2116042971611023,0.17967206239700317,0.16851404309272766,0.0
1000,12,2,105,165,0.03766447305679321,0.08623307198286057,0.040673740208148956,0.17980515956878662,0.2180943340063095,0.18790942430496216,0.17824909090995789,0.0
1000,24,2,17,77,0.0379481315612793,0.08625223487615585,0.041062552481889725,0.18072879314422607,0.21915344893932343,0.18925364315509796,0.17983774840831757,0.0
