epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,6,39,99,0.20353688299655914,0.06593989580869675,0.1677280217409134,0.3605251908302307,1.3670921325683594,10
100,6,6,92,100,0.2088022083044052,0.06475986540317535,0.1784709393978119,0.32365337014198303,1.3670921325683594,10
100,12,6,94,100,0.27166983485221863,0.16286800801753998,0.22938524186611176,0.18851587176322937,1.3670921325683594,10
100,24,6,82,100,1.021479606628418,0.9793941974639893,1.2736636400222778,-0.7445300221443176,1.3670921325683594,10
200,2,6,39,99,0.20353688299655914,0.06593989580869675,0.1677280217409134,0.3605251908302307,1.3670921325683594,10
200,6,6,92,152,0.2088022083044052,0.06475986540317535,0.1784709393978119,0.32365337014198303,1.3670921325683594,10
200,12,6,121,181,0.20557843148708344,0.12503762543201447,0.12251824885606766,0.5522243976593018,1.3670921325683594,10
200,24,6,152,200,0.4176566004753113,0.29744940996170044,0.23380233347415924,0.7166197896003723,1.3670921325683594,10
400,2,6,39,99,0.20353688299655914,0.06593989580869675,0.1677280217409134,0.3605251908302307,1.3670921325683594,10
400,6,6,92,152,0.2088022083044052,0.06475986540317535,0.1784709393978119,0.32365337014198303,1.3670921325683594,10
400,12,6,121,181,0.20557843148708344,0.12503762543201447,0.12251824885606766,0.5522243976593018,1.3670921325683594,10
400,24,6,152,212,0.4176566004753113,0.29744940996170044,0.23380233347415924,0.7166197896003723,1.3670921325683594,10
500,2,6,39,99,0.20353688299655914,0.06593989580869675,0.1677280217409134,0.3605251908302307,1.3670921325683594,10
500,6,6,92,152,0.2088022083044052,0.06475986540317535,0.1784709393978119,0.32365337014198303,1.3670921325683594,10
500,12,6,121,181,0.20557843148708344,0.12503762543201447,0.12251824885606766,0.5522243976593018,1.3670921325683594,10
500,24,6,152,212,0.4176566004753113,0.29744940996170044,0.23380233347415924,0.7166197896003723,1.3670921325683594,10
1000,2,6,39,99,0.20353688299655914,0.06593989580869675,0.1677280217409134,0.3605251908302307,1.3670921325683594,10
1000,6,6,92,152,0.2088022083044052,0.06475986540317535,0.1784709393978119,0.32365337014198303,1.3670921325683594,10
1000,12,6,121,181,0.20557843148708344,0.12503762543201447,0.12251824885606766,0.5522243976593018,1.3670921325683594,10
1000,24,6,152,212,0.4176566004753113,0.29744940996170044,0.23380233347415924,0.7166197896003723,1.3670921325683594,10
