epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,2,100,100,8.726007461547852,14.151219367980957,12.990615844726562,5.423507213592529,1.3670921325683594,61
100,6,2,93,100,0.2645791172981262,0.07510804384946823,0.22763384878635406,0.2199535369873047,1.3670921325683594,61
100,12,2,100,100,299.62579345703125,489.0499572753906,468.22650146484375,30.477771759033203,1.3670921325683594,61
100,24,2,64,100,0.22376155853271484,0.07563327997922897,0.1950782835483551,0.3075653910636902,1.3670921325683594,61
200,2,2,200,200,2.6761157512664795,4.240962505340576,3.7719790935516357,3.102996349334717,1.3670921325683594,61
200,6,2,135,195,0.26440298557281494,0.07451130449771881,0.22305461764335632,0.2456941306591034,1.3670921325683594,61
200,12,2,200,200,4.021419525146484,6.850274562835693,6.121723651885986,3.9547348022460938,1.3670921325683594,61
200,24,2,115,175,0.2227618247270584,0.07549086213111877,0.19184747338294983,0.3259204030036926,1.3670921325683594,61
400,2,2,400,400,0.43127551674842834,0.49288806319236755,0.4457341730594635,1.216106653213501,1.3670921325683594,61
400,6,2,135,195,0.26440298557281494,0.07451130449771881,0.22305461764335632,0.2456941306591034,1.3670921325683594,61
400,12,2,400,400,0.194271981716156,0.10024785995483398,0.15009470283985138,0.5746929049491882,1.3670921325683594,61
400,24,2,115,175,0.2227618247270584,0.07549086213111877,0.19184747338294983,0.3259204030036926,1.3670921325683594,61
500,2,2,500,500,0.26607584953308105,0.19893449544906616,0.2239052653312683,0.8225246071815491,1.3670921325683594,61
500,6,2,135,195,0.26440298557281494,0.07451130449771881,0.22305461764335632,0.2456941306591034,1.3670921325683594,61
500,12,2,420,480,0.19427108764648438,0.10014646500349045,0.15009769797325134,0.5740890502929688,1.3670921325683594,61
500,24,2,115,175,0.2227618247270584,0.07549086213111877,0.19184747338294983,0.3259204030036926,1.3670921325683594,61
1000,2,2,981,1000,0.2050870805978775,0.0714125856757164,0.16654656827449799,0.40638241171836853,1.3670921325683594,61
1000,6,2,135,195,0.26440298557281494,0.07451130449771881,0.22305461764335632,0.2456941306591034,1.3670921325683594,61
1000,12,2,420,480,0.19427108764648438,0.10014646500349045,0.15009769797325134,0.5740890502929688,1.3670921325683594,61
1000,24,2,115,175,0.2227618247270584,0.07549086213111877,0.19184747338294983,0.3259204030036926,1.3670921325683594,61
