epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,6,63,100,0.20219995081424713,0.06745991855859756,0.16782552003860474,0.3657408058643341,1.3670921325683594,61
100,6,6,99,100,0.21940293908119202,0.06834892183542252,0.19075854122638702,0.2704448997974396,1.3670921325683594,61
100,12,6,66,100,1.1971843242645264,1.4631462097167969,1.7409299612045288,-1.1778130531311035,1.3670921325683594,61
100,24,6,82,100,80.93155670166016,141.0418243408203,138.22897338867188,-16.144073486328125,1.3670921325683594,61
200,2,6,63,123,0.20219995081424713,0.06745991855859756,0.16782552003860474,0.3657408058643341,1.3670921325683594,61
200,6,6,193,200,0.2123081088066101,0.06680017709732056,0.1820254921913147,0.30151981115341187,1.3670921325683594,61
200,12,6,161,200,0.18512636423110962,0.09848594665527344,0.1294456422328949,0.4667282700538635,1.3670921325683594,61
200,24,6,191,200,0.4099535048007965,0.20426170527935028,0.22393839061260223,0.5629727840423584,1.3670921325683594,61
400,2,6,63,123,0.20219995081424713,0.06745991855859756,0.16782552003860474,0.3657408058643341,1.3670921325683594,61
400,6,6,235,295,0.20971757173538208,0.0664897933602333,0.17859983444213867,0.31537365913391113,1.3670921325683594,61
400,12,6,161,221,0.18512636423110962,0.09848594665527344,0.1294456422328949,0.4667282700538635,1.3670921325683594,61
400,24,6,191,251,0.4099535048007965,0.20426170527935028,0.22393839061260223,0.5629727840423584,1.3670921325683594,61
500,2,6,63,123,0.20219995081424713,0.06745991855859756,0.16782552003860474,0.3657408058643341,1.3670921325683594,61
500,6,6,235,295,0.20971757173538208,0.0664897933602333,0.17859983444213867,0.31537365913391113,1.3670921325683594,61
500,12,6,161,221,0.18512636423110962,0.09848594665527344,0.1294456422328949,0.4667282700538635,1.3670921325683594,61
500,24,6,191,251,0.4099535048007965,0.20426170527935028,0.22393839061260223,0.5629727840423584,1.3670921325683594,61
1000,2,6,63,123,0.20219995081424713,0.06745991855859756,0.16782552003860474,0.3657408058643341,1.3670921325683594,61
1000,6,6,235,295,0.20971757173538208,0.0664897933602333,0.17859983444213867,0.31537365913391113,1.3670921325683594,61
1000,12,6,161,221,0.18512636423110962,0.09848594665527344,0.1294456422328949,0.4667282700538635,1.3670921325683594,61
1000,24,6,191,251,0.4099535048007965,0.20426170527935028,0.22393839061260223,0.5629727840423584,1.3670921325683594,61
