epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,6,100,100,1498.2745361328125,1123.652099609375,1269.74755859375,1.8859385251998901,35.327911376953125,20
100,6,6,100,100,1450.389404296875,1070.4598388671875,1215.349853515625,2.9764344692230225,35.327911376953125,20
100,12,6,92,100,733.3699951171875,325.8113708496094,132.14710998535156,45.45250701904297,35.327911376953125,20
100,24,6,97,100,845.2386474609375,353.0737609863281,223.29396057128906,37.339202880859375,35.327911376953125,20
200,2,6,200,200,1381.0196533203125,992.4309692382812,1133.8839111328125,4.694545745849609,35.327911376953125,20
200,6,6,200,200,1172.6617431640625,764.0280151367188,894.1735229492188,10.281558990478516,35.327911376953125,20
200,12,6,92,152,733.3699951171875,325.8113708496094,132.14710998535156,45.45250701904297,35.327911376953125,20
200,24,6,106,166,806.2026977539062,337.32666015625,179.78070068359375,40.59323501586914,35.327911376953125,20
400,2,6,400,400,943.162353515625,525.9022216796875,639.1158447265625,17.60279655456543,35.327911376953125,20
400,6,6,364,400,548.3154296875,225.6454315185547,270.0376892089844,39.44704055786133,35.327911376953125,20
400,12,6,92,152,733.3699951171875,325.8113708496094,132.14710998535156,45.45250701904297,35.327911376953125,20
400,24,6,106,166,806.2026977539062,337.32666015625,179.78070068359375,40.59323501586914,35.327911376953125,20
500,2,6,500,500,715.6203002929688,317.7393493652344,404.65032958984375,27.2531681060791,35.327911376953125,20
500,6,6,364,424,548.3154296875,225.6454315185547,270.0376892089844,39.44704055786133,35.327911376953125,20
500,12,6,92,152,733.3699951171875,325.8113708496094,132.14710998535156,45.45250701904297,35.327911376953125,20
500,24,6,106,166,806.2026977539062,337.32666015625,179.78070068359375,40.59323501586914,35.327911376953125,20
1000,2,6,632,692,548.0449829101562,224.63584899902344,272.9150695800781,39.33616638183594,35.327911376953125,20
1000,6,6,364,424,548.3154296875,225.6454315185547,270.0376892089844,39.44704055786133,35.327911376953125,20
1000,12,6,92,152,733.3699951171875,325.8113708496094,132.14710998535156,45.45250701904297,35.327911376953125,20
1000,24,6,106,166,806.2026977539062,337.32666015625,179.78070068359375,40.59323501586914,35.327911376953125,20
