epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,6,95,100,0.038202036172151566,0.08627328276634216,0.04140904173254967,0.1812363564968109,0.0,3
100,6,6,7,67,0.037103042006492615,0.07174718379974365,0.039455100893974304,-0.1529756635427475,0.0,3
100,12,6,82,100,0.03726562485098839,0.11308331042528152,0.04191456362605095,0.25001853704452515,0.0,3
100,24,6,90,100,0.11792752146720886,0.1949603408575058,0.1333722174167633,0.525781512260437,0.0,3
200,2,6,95,155,0.038202036172151566,0.08627328276634216,0.04140904173254967,0.1812363564968109,0.0,3
200,6,6,7,67,0.037103042006492615,0.07174718379974365,0.039455100893974304,-0.1529756635427475,0.0,3
200,12,6,82,142,0.03726562485098839,0.11308331042528152,0.04191456362605095,0.25001853704452515,0.0,3
200,24,6,200,200,0.0960778072476387,0.18613819777965546,0.08175504207611084,0.29328453540802,0.0,3
400,2,6,95,155,0.038202036172151566,0.08627328276634216,0.04140904173254967,0.1812363564968109,0.0,3
400,6,6,7,67,0.037103042006492615,0.07174718379974365,0.039455100893974304,-0.1529756635427475,0.0,3
400,12,6,82,142,0.03726562485098839,0.11308331042528152,0.04191456362605095,0.25001853704452515,0.0,3
400,24,6,400,400,0.06571029126644135,0.15369457006454468,0.054585155099630356,0.2127687931060791,0.0,3
500,2,6,95,155,0.038202036172151566,0.08627328276634216,0.04140904173254967,0.1812363564968109,0.0,3
500,6,6,7,67,0.037103042006492615,0.07174718379974365,0.039455100893974304,-0.1529756635427475,0.0,3
500,12,6,82,142,0.03726562485098839,0.11308331042528152,0.04191456362605095,0.25001853704452515,0.0,3
500,24,6,500,500,0.053953077644109726,0.13936078548431396,0.04428994655609131,0.17247046530246735,0.0,3
1000,2,6,95,155,0.038202036172151566,0.08627328276634216,0.04140904173254967,0.1812363564968109,0.0,3
1000,6,6,7,67,0.037103042006492615,0.07174718379974365,0.039455100893974304,-0.1529756635427475,0.0,3
1000,12,6,82,142,0.03726562485098839,0.11308331042528152,0.04191456362605095,0.25001853704452515,0.0,3
1000,24,6,1000,1000,0.03037913702428341,0.09855052828788757,0.025289349257946014,0.031321313232183456,0.0,3
